"","Plot","Plant ID","Range.x","Row.x","Field.x","value","Plot Name","Block","Rep","coverage","severity","severity_new"
"980","19DN1098","19DN1098.10",9,75,"CFAR200","0","TBBC3-004",7,1,0,"","U"
"981","19DN1099","19DN1099.01",9,74,"CFAR200","0","Tx303",7,1,0,"","U"
"982","19DN1099","19DN1099.02",9,74,"CFAR200",".+","Tx303",7,1,NA,"+","M"
"983","19DN1099","19DN1099.03",9,74,"CFAR200","0","Tx303",7,1,0,"","U"
"984","19DN1099","19DN1099.04",9,74,"CFAR200","0","Tx303",7,1,0,"","U"
"985","19DN1099","19DN1099.05",9,74,"CFAR200","7+","Tx303",7,1,7,"+","M"
"986","19DN1099","19DN1099.06",9,74,"CFAR200","6-","Tx303",7,1,6,"-","L"
"987","19DN1099","19DN1099.07",9,74,"CFAR200","7+","Tx303",7,1,7,"+","M"
"988","19DN1099","19DN1099.08",9,74,"CFAR200","7-","Tx303",7,1,7,"-","L"
"989","19DN1099","19DN1099.09",9,74,"CFAR200",".","Tx303",7,1,NA,"","U"
"990","19DN1099","19DN1099.10",9,74,"CFAR200",".","Tx303",7,1,NA,"","U"
"991","19DN1100","19DN1100.01",9,73,"CFAR200","0","TBBC3-018",7,1,0,"","U"
"992","19DN1100","19DN1100.02",9,73,"CFAR200","0","TBBC3-018",7,1,0,"","U"
"993","19DN1100","19DN1100.03",9,73,"CFAR200","0","TBBC3-018",7,1,0,"","U"
"994","19DN1100","19DN1100.04",9,73,"CFAR200","7+","TBBC3-018",7,1,7,"+","M"
"995","19DN1100","19DN1100.05",9,73,"CFAR200","7+","TBBC3-018",7,1,7,"+","M"
"996","19DN1100","19DN1100.06",9,73,"CFAR200","7+","TBBC3-018",7,1,7,"+","M"
"997","19DN1100","19DN1100.07",9,73,"CFAR200","7+","TBBC3-018",7,1,7,"+","M"
"998","19DN1100","19DN1100.08",9,73,"CFAR200","0","TBBC3-018",7,1,0,"","U"
"999","19DN1100","19DN1100.09",9,73,"CFAR200","7-","TBBC3-018",7,1,7,"-","L"
"1000","19DN1100","19DN1100.10",9,73,"CFAR200","0","TBBC3-018",7,1,0,"","U"
"1001","19DN1101","19DN1101.01",9,72,"CFAR200","2-","NC344",7,1,2,"-","L"
"1002","19DN1101","19DN1101.02",9,72,"CFAR200","1","NC344",7,1,1,"","U"
"1003","19DN1101","19DN1101.03",9,72,"CFAR200","7+","NC344",7,1,7,"+","M"
"1004","19DN1101","19DN1101.04",9,72,"CFAR200","2-","NC344",7,1,2,"-","L"
"1005","19DN1101","19DN1101.05",9,72,"CFAR200","3+","NC344",7,1,3,"+","M"
"1006","19DN1101","19DN1101.06",9,72,"CFAR200","0","NC344",7,1,0,"","U"
"1007","19DN1101","19DN1101.07",9,72,"CFAR200","0","NC344",7,1,0,"","U"
"1008","19DN1101","19DN1101.08",9,72,"CFAR200","0","NC344",7,1,0,"","U"
"1009","19DN1101","19DN1101.09",9,72,"CFAR200","0","NC344",7,1,0,"","U"
"1010","19DN1101","19DN1101.10",9,72,"CFAR200","0","NC344",7,1,0,"","U"
"1011","19DN1102","19DN1102.01",9,71,"CFAR200","7+","TBBC3-036",7,1,7,"+","M"
"1012","19DN1102","19DN1102.02",9,71,"CFAR200","7+","TBBC3-036",7,1,7,"+","M"
"1013","19DN1102","19DN1102.03",9,71,"CFAR200","7+","TBBC3-036",7,1,7,"+","M"
"1014","19DN1102","19DN1102.04",9,71,"CFAR200","4-","TBBC3-036",7,1,4,"-","L"
"1015","19DN1102","19DN1102.05",9,71,"CFAR200","7+","TBBC3-036",7,1,7,"+","M"
"1016","19DN1102","19DN1102.06",9,71,"CFAR200","5-","TBBC3-036",7,1,5,"-","L"
"1017","19DN1102","19DN1102.07",9,71,"CFAR200","0","TBBC3-036",7,1,0,"","U"
"1018","19DN1102","19DN1102.08",9,71,"CFAR200","7+","TBBC3-036",7,1,7,"+","M"
"1019","19DN1102","19DN1102.09",9,71,"CFAR200","7+","TBBC3-036",7,1,7,"+","M"
"1020","19DN1102","19DN1102.10",9,71,"CFAR200","7+","TBBC3-036",7,1,7,"+","M"
"1021","19DN1103","19DN1103.01",9,70,"CFAR200","7+","TBBC3-049",7,1,7,"+","M"
"1022","19DN1103","19DN1103.02",9,70,"CFAR200","7+","TBBC3-049",7,1,7,"+","M"
"1023","19DN1103","19DN1103.03",9,70,"CFAR200","0","TBBC3-049",7,1,0,"","U"
"1024","19DN1103","19DN1103.04",9,70,"CFAR200","7+","TBBC3-049",7,1,7,"+","M"
"1025","19DN1103","19DN1103.05",9,70,"CFAR200","7+","TBBC3-049",7,1,7,"+","M"
"1026","19DN1103","19DN1103.06",9,70,"CFAR200","7-","TBBC3-049",7,1,7,"-","L"
"1027","19DN1103","19DN1103.07",9,70,"CFAR200","4+","TBBC3-049",7,1,4,"+","M"
"1028","19DN1103","19DN1103.08",9,70,"CFAR200","4+","TBBC3-049",7,1,4,"+","M"
"1029","19DN1103","19DN1103.09",9,70,"CFAR200","3-","TBBC3-049",7,1,3,"-","L"
"1030","19DN1103","19DN1103.10",9,70,"CFAR200","0","TBBC3-049",7,1,0,"","U"
"1031","19DN1104","19DN1104.01",9,69,"CFAR200","2-","TBBC3-011",7,1,2,"-","L"
"1032","19DN1104","19DN1104.02",9,69,"CFAR200","3+","TBBC3-011",7,1,3,"+","M"
"1033","19DN1104","19DN1104.03",9,69,"CFAR200","0","TBBC3-011",7,1,0,"","U"
"1034","19DN1104","19DN1104.04",9,69,"CFAR200","0","TBBC3-011",7,1,0,"","U"
"1035","19DN1104","19DN1104.05",9,69,"CFAR200","4-","TBBC3-011",7,1,4,"-","L"
"1036","19DN1104","19DN1104.06",9,69,"CFAR200","6+","TBBC3-011",7,1,6,"+","M"
"1037","19DN1104","19DN1104.07",9,69,"CFAR200","1-","TBBC3-011",7,1,1,"-","L"
"1038","19DN1104","19DN1104.08",9,69,"CFAR200","0","TBBC3-011",7,1,0,"","U"
"1039","19DN1104","19DN1104.09",9,69,"CFAR200","7+","TBBC3-011",7,1,7,"+","M"
"1040","19DN1104","19DN1104.10",9,69,"CFAR200","7+","TBBC3-011",7,1,7,"+","M"
"1041","19DN1105","19DN1105.01",9,68,"CFAR200","7+","TBBC3-043",7,1,7,"+","M"
"1042","19DN1105","19DN1105.02",9,68,"CFAR200","7+","TBBC3-043",7,1,7,"+","M"
"1043","19DN1105","19DN1105.03",9,68,"CFAR200","6-","TBBC3-043",7,1,6,"-","L"
"1044","19DN1105","19DN1105.04",9,68,"CFAR200","7+","TBBC3-043",7,1,7,"+","M"
"1045","19DN1105","19DN1105.05",9,68,"CFAR200","7+","TBBC3-043",7,1,7,"+","M"
"1046","19DN1105","19DN1105.06",9,68,"CFAR200","7-","TBBC3-043",7,1,7,"-","L"
"1047","19DN1105","19DN1105.07",9,68,"CFAR200","7+","TBBC3-043",7,1,7,"+","M"
"1048","19DN1105","19DN1105.08",9,68,"CFAR200","7+","TBBC3-043",7,1,7,"+","M"
"1049","19DN1105","19DN1105.09",9,68,"CFAR200","7+","TBBC3-043",7,1,7,"+","M"
"1050","19DN1105","19DN1105.10",9,68,"CFAR200",".","TBBC3-043",7,1,NA,"","U"
"1051","19DN1106","19DN1106.01",9,67,"CFAR200","0","B73",8,1,0,"","U"
"1052","19DN1106","19DN1106.02",9,67,"CFAR200","1-","B73",8,1,1,"-","L"
"1053","19DN1106","19DN1106.03",9,67,"CFAR200","0","B73",8,1,0,"","U"
"1054","19DN1106","19DN1106.04",9,67,"CFAR200","7+","B73",8,1,7,"+","M"
"1055","19DN1106","19DN1106.05",9,67,"CFAR200","2-","B73",8,1,2,"-","L"
"1056","19DN1106","19DN1106.06",9,67,"CFAR200","6-","B73",8,1,6,"-","L"
"1057","19DN1106","19DN1106.07",9,67,"CFAR200","6-","B73",8,1,6,"-","L"
"1058","19DN1106","19DN1106.08",9,67,"CFAR200","7+","B73",8,1,7,"+","M"
"1059","19DN1106","19DN1106.09",9,67,"CFAR200","2-","B73",8,1,2,"-","L"
"1060","19DN1106","19DN1106.10",9,67,"CFAR200",".","B73",8,1,NA,"","U"
"1061","19DN1107","19DN1107.01",9,66,"CFAR200","0","M162W",8,1,0,"","U"
"1062","19DN1107","19DN1107.02",9,66,"CFAR200","7+","M162W",8,1,7,"+","M"
"1063","19DN1107","19DN1107.03",9,66,"CFAR200","7-","M162W",8,1,7,"-","L"
"1064","19DN1107","19DN1107.04",9,66,"CFAR200","7+","M162W",8,1,7,"+","M"
"1065","19DN1107","19DN1107.05",9,66,"CFAR200","7+","M162W",8,1,7,"+","M"
"1066","19DN1107","19DN1107.06",9,66,"CFAR200","2-","M162W",8,1,2,"-","L"
"1067","19DN1107","19DN1107.07",9,66,"CFAR200","0","M162W",8,1,0,"","U"
"1068","19DN1107","19DN1107.08",9,66,"CFAR200","7+","M162W",8,1,7,"+","M"
"1069","19DN1107","19DN1107.09",9,66,"CFAR200","7-","M162W",8,1,7,"-","L"
"1070","19DN1107","19DN1107.10",9,66,"CFAR200","7+","M162W",8,1,7,"+","M"
"1071","19DN1108","19DN1108.01",9,65,"CFAR200","0","Oh7B",8,1,0,"","U"
"1072","19DN1108","19DN1108.02",9,65,"CFAR200","7-","Oh7B",8,1,7,"-","L"
"1073","19DN1108","19DN1108.03",9,65,"CFAR200","0","Oh7B",8,1,0,"","U"
"1074","19DN1108","19DN1108.04",9,65,"CFAR200","7+","Oh7B",8,1,7,"+","M"
"1075","19DN1108","19DN1108.05",9,65,"CFAR200","7-","Oh7B",8,1,7,"-","L"
"1076","19DN1108","19DN1108.06",9,65,"CFAR200","0","Oh7B",8,1,0,"","U"
"1077","19DN1108","19DN1108.07",9,65,"CFAR200","0","Oh7B",8,1,0,"","U"
"1078","19DN1108","19DN1108.08",9,65,"CFAR200","7+","Oh7B",8,1,7,"+","M"
"1079","19DN1108","19DN1108.09",9,65,"CFAR200","3*","Oh7B",8,1,3,"*","U"
"1080","19DN1108","19DN1108.10",9,65,"CFAR200","2-","Oh7B",8,1,2,"-","L"
"1081","19DN1109","19DN1109.01",9,64,"CFAR200","2-","TBBC3-084",8,1,2,"-","L"
"1082","19DN1109","19DN1109.02",9,64,"CFAR200","7+","TBBC3-084",8,1,7,"+","M"
"1083","19DN1109","19DN1109.03",9,64,"CFAR200","7+","TBBC3-084",8,1,7,"+","M"
"1084","19DN1109","19DN1109.04",9,64,"CFAR200","0","TBBC3-084",8,1,0,"","U"
"1085","19DN1109","19DN1109.05",9,64,"CFAR200","7+","TBBC3-084",8,1,7,"+","M"
"1086","19DN1109","19DN1109.06",9,64,"CFAR200","7+","TBBC3-084",8,1,7,"+","M"
"1087","19DN1109","19DN1109.07",9,64,"CFAR200","0","TBBC3-084",8,1,0,"","U"
"1088","19DN1109","19DN1109.08",9,64,"CFAR200","7+","TBBC3-084",8,1,7,"+","M"
"1089","19DN1109","19DN1109.09",9,64,"CFAR200","5+","TBBC3-084",8,1,5,"+","M"
"1090","19DN1109","19DN1109.10",9,64,"CFAR200","2-","TBBC3-084",8,1,2,"-","L"
"1091","19DN1110","19DN1110.01",9,63,"CFAR200","0","TBBC3-040",8,1,0,"","U"
"1092","19DN1110","19DN1110.02",9,63,"CFAR200","0","TBBC3-040",8,1,0,"","U"
"1093","19DN1110","19DN1110.03",9,63,"CFAR200","6-","TBBC3-040",8,1,6,"-","L"
"1094","19DN1110","19DN1110.04",9,63,"CFAR200","5-","TBBC3-040",8,1,5,"-","L"
"1095","19DN1110","19DN1110.05",9,63,"CFAR200","0","TBBC3-040",8,1,0,"","U"
"1096","19DN1110","19DN1110.06",9,63,"CFAR200","7+","TBBC3-040",8,1,7,"+","M"
"1097","19DN1110","19DN1110.07",9,63,"CFAR200","0","TBBC3-040",8,1,0,"","U"
"1098","19DN1110","19DN1110.08",9,63,"CFAR200",".","TBBC3-040",8,1,NA,"","U"
"1099","19DN1110","19DN1110.09",9,63,"CFAR200",".","TBBC3-040",8,1,NA,"","U"
"1100","19DN1110","19DN1110.10",9,63,"CFAR200",".","TBBC3-040",8,1,NA,"","U"
"1101","19DN1111","19DN1111.01",9,62,"CFAR200","7+","TBBC3-074",8,1,7,"+","M"
"1102","19DN1111","19DN1111.02",9,62,"CFAR200","1-","TBBC3-074",8,1,1,"-","L"
"1103","19DN1111","19DN1111.03",9,62,"CFAR200","7+","TBBC3-074",8,1,7,"+","M"
"1104","19DN1111","19DN1111.04",9,62,"CFAR200","4+","TBBC3-074",8,1,4,"+","M"
"1105","19DN1111","19DN1111.05",9,62,"CFAR200","0","TBBC3-074",8,1,0,"","U"
"1106","19DN1111","19DN1111.06",9,62,"CFAR200","5+","TBBC3-074",8,1,5,"+","M"
"1107","19DN1111","19DN1111.07",9,62,"CFAR200","0","TBBC3-074",8,1,0,"","U"
"1108","19DN1111","19DN1111.08",9,62,"CFAR200","7+","TBBC3-074",8,1,7,"+","M"
"1109","19DN1111","19DN1111.09",9,62,"CFAR200","0","TBBC3-074",8,1,0,"","U"
"1110","19DN1111","19DN1111.10",9,62,"CFAR200","5+","TBBC3-074",8,1,5,"+","M"
"1111","19DN1112","19DN1112.01",9,61,"CFAR200","0","NC344",8,1,0,"","U"
"1112","19DN1112","19DN1112.02",9,61,"CFAR200","6+","NC344",8,1,6,"+","M"
"1113","19DN1112","19DN1112.03",9,61,"CFAR200","0","NC344",8,1,0,"","U"
"1114","19DN1112","19DN1112.04",9,61,"CFAR200","0","NC344",8,1,0,"","U"
"1115","19DN1112","19DN1112.05",9,61,"CFAR200","7+","NC344",8,1,7,"+","M"
"1116","19DN1112","19DN1112.06",9,61,"CFAR200","0","NC344",8,1,0,"","U"
"1117","19DN1112","19DN1112.07",9,61,"CFAR200","7+","NC344",8,1,7,"+","M"
"1118","19DN1112","19DN1112.08",9,61,"CFAR200","0","NC344",8,1,0,"","U"
"1119","19DN1112","19DN1112.09",9,61,"CFAR200","0","NC344",8,1,0,"","U"
"1120","19DN1112","19DN1112.10",9,61,"CFAR200","0","NC344",8,1,0,"","U"
"1121","19DN1113","19DN1113.01",9,60,"CFAR200","0","TBBC3-030",8,1,0,"","U"
"1122","19DN1113","19DN1113.02",9,60,"CFAR200","1-","TBBC3-030",8,1,1,"-","L"
"1123","19DN1113","19DN1113.03",9,60,"CFAR200","7-","TBBC3-030",8,1,7,"-","L"
"1124","19DN1113","19DN1113.04",9,60,"CFAR200","1-","TBBC3-030",8,1,1,"-","L"
"1125","19DN1113","19DN1113.05",9,60,"CFAR200","2-","TBBC3-030",8,1,2,"-","L"
"1126","19DN1113","19DN1113.06",9,60,"CFAR200","1-","TBBC3-030",8,1,1,"-","L"
"1127","19DN1113","19DN1113.07",9,60,"CFAR200","0","TBBC3-030",8,1,0,"","U"
"1128","19DN1113","19DN1113.08",9,60,"CFAR200","0","TBBC3-030",8,1,0,"","U"
"1129","19DN1113","19DN1113.09",9,60,"CFAR200",".","TBBC3-030",8,1,NA,"","U"
"1130","19DN1113","19DN1113.10",9,60,"CFAR200",".","TBBC3-030",8,1,NA,"","U"
"1131","19DN1114","19DN1114.01",9,59,"CFAR200","7+","TBBC3-024",8,1,7,"+","M"
"1132","19DN1114","19DN1114.02",9,59,"CFAR200","7+","TBBC3-024",8,1,7,"+","M"
"1133","19DN1114","19DN1114.03",9,59,"CFAR200","2-","TBBC3-024",8,1,2,"-","L"
"1134","19DN1114","19DN1114.04",9,59,"CFAR200","3-","TBBC3-024",8,1,3,"-","L"
"1135","19DN1114","19DN1114.05",9,59,"CFAR200","7+","TBBC3-024",8,1,7,"+","M"
"1136","19DN1114","19DN1114.06",9,59,"CFAR200","7-","TBBC3-024",8,1,7,"-","L"
"1137","19DN1114","19DN1114.07",9,59,"CFAR200","2-","TBBC3-024",8,1,2,"-","L"
"1138","19DN1114","19DN1114.08",9,59,"CFAR200","3-","TBBC3-024",8,1,3,"-","L"
"1139","19DN1114","19DN1114.09",9,59,"CFAR200","4-","TBBC3-024",8,1,4,"-","L"
"1140","19DN1114","19DN1114.10",9,59,"CFAR200","0","TBBC3-024",8,1,0,"","U"
"1141","19DN1115","19DN1115.01",9,58,"CFAR200","7+","TBBC3-013",8,1,7,"+","M"
"1142","19DN1115","19DN1115.02",9,58,"CFAR200","0","TBBC3-013",8,1,0,"","U"
"1143","19DN1115","19DN1115.03",9,58,"CFAR200","0","TBBC3-013",8,1,0,"","U"
"1144","19DN1115","19DN1115.04",9,58,"CFAR200","0","TBBC3-013",8,1,0,"","U"
"1145","19DN1115","19DN1115.05",9,58,"CFAR200","3-","TBBC3-013",8,1,3,"-","L"
"1146","19DN1115","19DN1115.06",9,58,"CFAR200","0","TBBC3-013",8,1,0,"","U"
"1147","19DN1115","19DN1115.07",9,58,"CFAR200","7+","TBBC3-013",8,1,7,"+","M"
"1148","19DN1115","19DN1115.08",9,58,"CFAR200","7+","TBBC3-013",8,1,7,"+","M"
"1149","19DN1115","19DN1115.09",9,58,"CFAR200","0","TBBC3-013",8,1,0,"","U"
"1150","19DN1115","19DN1115.10",9,58,"CFAR200","6-","TBBC3-013",8,1,6,"-","L"
"1151","19DN1116","19DN1116.01",9,57,"CFAR200","1-","TBBC3-060",8,1,1,"-","L"
"1152","19DN1116","19DN1116.02",9,57,"CFAR200","7+","TBBC3-060",8,1,7,"+","M"
"1153","19DN1116","19DN1116.03",9,57,"CFAR200","6-","TBBC3-060",8,1,6,"-","L"
"1154","19DN1116","19DN1116.04",9,57,"CFAR200","5-","TBBC3-060",8,1,5,"-","L"
"1155","19DN1116","19DN1116.05",9,57,"CFAR200","5+","TBBC3-060",8,1,5,"+","M"
"1156","19DN1116","19DN1116.06",9,57,"CFAR200","0","TBBC3-060",8,1,0,"","U"
"1157","19DN1116","19DN1116.07",9,57,"CFAR200","1-","TBBC3-060",8,1,1,"-","L"
"1158","19DN1116","19DN1116.08",9,57,"CFAR200","7+","TBBC3-060",8,1,7,"+","M"
"1159","19DN1116","19DN1116.09",9,57,"CFAR200","0","TBBC3-060",8,1,0,"","U"
"1160","19DN1116","19DN1116.10",9,57,"CFAR200",".","TBBC3-060",8,1,NA,"","U"
"1161","19DN1117","19DN1117.01",9,56,"CFAR200","0","TBBC3-089",8,1,0,"","U"
"1162","19DN1117","19DN1117.02",9,56,"CFAR200","7+","TBBC3-089",8,1,7,"+","M"
"1163","19DN1117","19DN1117.03",9,56,"CFAR200","7+","TBBC3-089",8,1,7,"+","M"
"1164","19DN1117","19DN1117.04",9,56,"CFAR200","7-","TBBC3-089",8,1,7,"-","L"
"1165","19DN1117","19DN1117.05",9,56,"CFAR200","7+","TBBC3-089",8,1,7,"+","M"
"1166","19DN1117","19DN1117.06",9,56,"CFAR200","7-","TBBC3-089",8,1,7,"-","L"
"1167","19DN1117","19DN1117.07",9,56,"CFAR200","7+","TBBC3-089",8,1,7,"+","M"
"1168","19DN1117","19DN1117.08",9,56,"CFAR200","7+","TBBC3-089",8,1,7,"+","M"
"1169","19DN1117","19DN1117.09",9,56,"CFAR200","7+","TBBC3-089",8,1,7,"+","M"
"1170","19DN1117","19DN1117.10",9,56,"CFAR200","0","TBBC3-089",8,1,0,"","U"
"1171","19DN1118","19DN1118.01",9,55,"CFAR200","5+","TBBC3-005",8,1,5,"+","M"
"1172","19DN1118","19DN1118.02",9,55,"CFAR200","2-","TBBC3-005",8,1,2,"-","L"
"1173","19DN1118","19DN1118.03",9,55,"CFAR200","0","TBBC3-005",8,1,0,"","U"
"1174","19DN1118","19DN1118.04",9,55,"CFAR200","0","TBBC3-005",8,1,0,"","U"
"1175","19DN1118","19DN1118.05",9,55,"CFAR200","0","TBBC3-005",8,1,0,"","U"
"1176","19DN1118","19DN1118.06",9,55,"CFAR200","7+","TBBC3-005",8,1,7,"+","M"
"1177","19DN1118","19DN1118.07",9,55,"CFAR200","0","TBBC3-005",8,1,0,"","U"
"1178","19DN1118","19DN1118.08",9,55,"CFAR200","7+","TBBC3-005",8,1,7,"+","M"
"1179","19DN1118","19DN1118.09",9,55,"CFAR200","6+","TBBC3-005",8,1,6,"+","M"
"1180","19DN1118","19DN1118.10",9,55,"CFAR200","5-","TBBC3-005",8,1,5,"-","L"
"1181","19DN1119","19DN1119.01",9,54,"CFAR200","0","TBBC3-045",8,1,0,"","U"
"1182","19DN1119","19DN1119.02",9,54,"CFAR200","6+","TBBC3-045",8,1,6,"+","M"
"1183","19DN1119","19DN1119.03",9,54,"CFAR200","7+","TBBC3-045",8,1,7,"+","M"
"1184","19DN1119","19DN1119.04",9,54,"CFAR200","7+","TBBC3-045",8,1,7,"+","M"
"1185","19DN1119","19DN1119.05",9,54,"CFAR200","5-","TBBC3-045",8,1,5,"-","L"
"1186","19DN1119","19DN1119.06",9,54,"CFAR200","7+","TBBC3-045",8,1,7,"+","M"
"1187","19DN1119","19DN1119.07",9,54,"CFAR200",".+","TBBC3-045",8,1,NA,"+","M"
"1188","19DN1119","19DN1119.08",9,54,"CFAR200","7+","TBBC3-045",8,1,7,"+","M"
"1189","19DN1119","19DN1119.09",9,54,"CFAR200","5+","TBBC3-045",8,1,5,"+","M"
"1190","19DN1119","19DN1119.10",9,54,"CFAR200",".","TBBC3-045",8,1,NA,"","U"
"1191","19DN2001","19DN2001.01",9,44,"MF-700","0","TBBC3-022",1,2,0,"","U"
"1192","19DN2001","19DN2001.02",9,44,"MF-700","5+","TBBC3-022",1,2,5,"+","M"
"1193","19DN2001","19DN2001.03",9,44,"MF-700","0","TBBC3-022",1,2,0,"","U"
"1194","19DN2001","19DN2001.04",9,44,"MF-700","7-","TBBC3-022",1,2,7,"-","L"
"1195","19DN2001","19DN2001.05",9,44,"MF-700","6-","TBBC3-022",1,2,6,"-","L"
"1196","19DN2001","19DN2001.06",9,44,"MF-700","6-","TBBC3-022",1,2,6,"-","L"
"1197","19DN2001","19DN2001.07",9,44,"MF-700","7+","TBBC3-022",1,2,7,"+","M"
"1198","19DN2001","19DN2001.08",9,44,"MF-700","7-","TBBC3-022",1,2,7,"-","L"
"1199","19DN2001","19DN2001.09",9,44,"MF-700","1+","TBBC3-022",1,2,1,"+","M"
"1200","19DN2001","19DN2001.10",9,44,"MF-700","2-","TBBC3-022",1,2,2,"-","L"
"1201","19DN2002","19DN2002.01",9,43,"MF-700","6-","TBBC3-089",1,2,6,"-","L"
"1202","19DN2002","19DN2002.02",9,43,"MF-700","0","TBBC3-089",1,2,0,"","U"
"1203","19DN2002","19DN2002.03",9,43,"MF-700","3-","TBBC3-089",1,2,3,"-","L"
"1204","19DN2002","19DN2002.04",9,43,"MF-700","6-","TBBC3-089",1,2,6,"-","L"
"1205","19DN2002","19DN2002.05",9,43,"MF-700","3+","TBBC3-089",1,2,3,"+","M"
"1206","19DN2002","19DN2002.06",9,43,"MF-700","7-","TBBC3-089",1,2,7,"-","L"
"1207","19DN2002","19DN2002.07",9,43,"MF-700","7+","TBBC3-089",1,2,7,"+","M"
"1208","19DN2002","19DN2002.08",9,43,"MF-700","0","TBBC3-089",1,2,0,"","U"
"1209","19DN2002","19DN2002.09",9,43,"MF-700","7+","TBBC3-089",1,2,7,"+","M"
"1210","19DN2002","19DN2002.10",9,43,"MF-700","7-","TBBC3-089",1,2,7,"-","L"
"1211","19DN2003","19DN2003.01",9,42,"MF-700","0","TBBC3-004",1,2,0,"","U"
"1212","19DN2003","19DN2003.02",9,42,"MF-700","0","TBBC3-004",1,2,0,"","U"
"1213","19DN2003","19DN2003.03",9,42,"MF-700","0","TBBC3-004",1,2,0,"","U"
"1214","19DN2003","19DN2003.04",9,42,"MF-700","0","TBBC3-004",1,2,0,"","U"
"1215","19DN2003","19DN2003.05",9,42,"MF-700","0","TBBC3-004",1,2,0,"","U"
"1216","19DN2003","19DN2003.06",9,42,"MF-700","1-","TBBC3-004",1,2,1,"-","L"
"1217","19DN2003","19DN2003.07",9,42,"MF-700","0","TBBC3-004",1,2,0,"","U"
"1218","19DN2003","19DN2003.08",9,42,"MF-700","0","TBBC3-004",1,2,0,"","U"
"1219","19DN2003","19DN2003.09",9,42,"MF-700","0","TBBC3-004",1,2,0,"","U"
"1220","19DN2003","19DN2003.10",9,42,"MF-700",".","TBBC3-004",1,2,NA,"","U"
"1221","19DN2004","19DN2004.01",9,41,"MF-700","0","M37W",1,2,0,"","U"
"1222","19DN2004","19DN2004.02",9,41,"MF-700","0","M37W",1,2,0,"","U"
"1223","19DN2004","19DN2004.03",9,41,"MF-700","7-","M37W",1,2,7,"-","L"
"1224","19DN2004","19DN2004.04",9,41,"MF-700","0","M37W",1,2,0,"","U"
"1225","19DN2004","19DN2004.05",9,41,"MF-700","0","M37W",1,2,0,"","U"
"1226","19DN2004","19DN2004.06",9,41,"MF-700","7-","M37W",1,2,7,"-","L"
"1227","19DN2004","19DN2004.07",9,41,"MF-700","0","M37W",1,2,0,"","U"
"1228","19DN2004","19DN2004.08",9,41,"MF-700","0","M37W",1,2,0,"","U"
"1229","19DN2004","19DN2004.09",9,41,"MF-700",".","M37W",1,2,NA,"","U"
"1230","19DN2004","19DN2004.10",9,41,"MF-700",".","M37W",1,2,NA,"","U"
"1231","19DN2005","19DN2005.01",9,40,"MF-700","7+","TBBC3-020",1,2,7,"+","M"
"1232","19DN2005","19DN2005.02",9,40,"MF-700","0","TBBC3-020",1,2,0,"","U"
"1233","19DN2005","19DN2005.03",9,40,"MF-700","0","TBBC3-020",1,2,0,"","U"
"1234","19DN2005","19DN2005.04",9,40,"MF-700","6+","TBBC3-020",1,2,6,"+","M"
"1235","19DN2005","19DN2005.05",9,40,"MF-700","2-","TBBC3-020",1,2,2,"-","L"
"1236","19DN2005","19DN2005.06",9,40,"MF-700","7+","TBBC3-020",1,2,7,"+","M"
"1237","19DN2005","19DN2005.07",9,40,"MF-700","1+","TBBC3-020",1,2,1,"+","M"
"1238","19DN2005","19DN2005.08",9,40,"MF-700","0","TBBC3-020",1,2,0,"","U"
"1239","19DN2005","19DN2005.09",9,40,"MF-700","0","TBBC3-020",1,2,0,"","U"
"1240","19DN2005","19DN2005.10",9,40,"MF-700","2-","TBBC3-020",1,2,2,"-","L"
"1241","19DN2006","19DN2006.01",9,39,"MF-700","0","TBBC3-050",1,2,0,"","U"
"1242","19DN2006","19DN2006.02",9,39,"MF-700","3-","TBBC3-050",1,2,3,"-","L"
"1243","19DN2006","19DN2006.03",9,39,"MF-700","0","TBBC3-050",1,2,0,"","U"
"1244","19DN2006","19DN2006.04",9,39,"MF-700","0","TBBC3-050",1,2,0,"","U"
"1245","19DN2006","19DN2006.05",9,39,"MF-700","5-","TBBC3-050",1,2,5,"-","L"
"1246","19DN2006","19DN2006.06",9,39,"MF-700","4-","TBBC3-050",1,2,4,"-","L"
"1247","19DN2006","19DN2006.07",9,39,"MF-700","5+","TBBC3-050",1,2,5,"+","M"
"1248","19DN2006","19DN2006.08",9,39,"MF-700","4-","TBBC3-050",1,2,4,"-","L"
"1249","19DN2006","19DN2006.09",9,39,"MF-700","3-","TBBC3-050",1,2,3,"-","L"
"1250","19DN2006","19DN2006.10",9,39,"MF-700","0","TBBC3-050",1,2,0,"","U"
"1251","19DN2007","19DN2007.01",9,38,"MF-700","1-","TBBC3-035",1,2,1,"-","L"
"1252","19DN2007","19DN2007.02",9,38,"MF-700","1-","TBBC3-035",1,2,1,"-","L"
"1253","19DN2007","19DN2007.03",9,38,"MF-700","7+","TBBC3-035",1,2,7,"+","M"
"1254","19DN2007","19DN2007.04",9,38,"MF-700","1-","TBBC3-035",1,2,1,"-","L"
"1255","19DN2007","19DN2007.05",9,38,"MF-700","1-","TBBC3-035",1,2,1,"-","L"
"1256","19DN2007","19DN2007.06",9,38,"MF-700","6-","TBBC3-035",1,2,6,"-","L"
"1257","19DN2007","19DN2007.07",9,38,"MF-700","3-","TBBC3-035",1,2,3,"-","L"
