"","Plot","Plant ID","mean","coverage_rate","incidence_rate","severity","plot_count","mummi_rate","plot_id","range","row","rep","field","plot","coverage","block","coverage_count","severity_new"
"1199","19DR1182","19DR1182.02",1.4,0.8,0.2,"+",10,0,"19DR1182",4,42,1,"CFAR200","Z025E0143",0,8,8,"3"
"1200","19DR1182","19DR1182.09",1.4,0.8,0.2,"",10,0,"19DR1182",4,42,1,"CFAR200","Z025E0143",0,8,8,"2"
"1201","19DR1182","19DR1182.04",1.4,0.8,0.2,"",10,0,"19DR1182",4,42,1,"CFAR200","Z025E0143",0,8,8,"2"
"1202","19DR1182","19DR1182.06",1.4,0.8,0.2,"",10,0,"19DR1182",4,42,1,"CFAR200","Z025E0143",0,8,8,"2"
"1203","19DR1183","19DR1183.10",5.1,0.2,0.8,"-",10,0,"19DR1183",4,43,1,"CFAR200","Z025E0129",0,8,2,"1"
"1204","19DR1183","19DR1183.04",5.1,0.2,0.8,"+",10,0,"19DR1183",4,43,1,"CFAR200","Z025E0129",0,8,2,"3"
"1205","19DR1183","19DR1183.09",5.1,0.2,0.8,"+",10,0,"19DR1183",4,43,1,"CFAR200","Z025E0129",0,8,2,"3"
"1206","19DR1183","19DR1183.06",5.1,0.2,0.8,"+",10,0,"19DR1183",4,43,1,"CFAR200","Z025E0129",0,8,2,"3"
"1207","19DR1183","19DR1183.01",5.1,0.2,0.8,"",10,0,"19DR1183",4,43,1,"CFAR200","Z025E0129",0,8,2,"2"
"1208","19DR1183","19DR1183.07",5.1,0.2,0.8,"+",10,0,"19DR1183",4,43,1,"CFAR200","Z025E0129",0,8,2,"3"
"1209","19DR1183","19DR1183.08",5.1,0.2,0.8,"+",10,0,"19DR1183",4,43,1,"CFAR200","Z025E0129",0,8,2,"3"
"1210","19DR1183","19DR1183.03",5.1,0.2,0.8,"-",10,0,"19DR1183",4,43,1,"CFAR200","Z025E0129",0,8,2,"1"
"1211","19DR1183","19DR1183.05",5.1,0.2,0.8,"",10,0,"19DR1183",4,43,1,"CFAR200","Z025E0129",0,8,2,"2"
"1212","19DR1183","19DR1183.02",5.1,0.2,0.8,"+",10,0,"19DR1183",4,43,1,"CFAR200","Z025E0129",0,8,2,"3"
"1213","19DR1184","19DR1184.10",5.3,0.1,0.9,"+",10,0,"19DR1184",4,44,1,"CFAR200","Z025E0111",0,8,1,"3"
"1214","19DR1184","19DR1184.03",5.3,0.1,0.9,"+",10,0,"19DR1184",4,44,1,"CFAR200","Z025E0111",0,8,1,"3"
"1215","19DR1184","19DR1184.02",5.3,0.1,0.9,"-",10,0,"19DR1184",4,44,1,"CFAR200","Z025E0111",0,8,1,"1"
"1216","19DR1184","19DR1184.08",5.3,0.1,0.9,"+",10,0,"19DR1184",4,44,1,"CFAR200","Z025E0111",0,8,1,"3"
"1217","19DR1184","19DR1184.01",5.3,0.1,0.9,"-",10,0,"19DR1184",4,44,1,"CFAR200","Z025E0111",0,8,1,"1"
"1218","19DR1184","19DR1184.06",5.3,0.1,0.9,"-",10,0,"19DR1184",4,44,1,"CFAR200","Z025E0111",0,8,1,"1"
"1219","19DR1184","19DR1184.05",5.3,0.1,0.9,"+",10,0,"19DR1184",4,44,1,"CFAR200","Z025E0111",0,8,1,"3"
"1220","19DR1184","19DR1184.04",5.3,0.1,0.9,"",10,0,"19DR1184",4,44,1,"CFAR200","Z025E0111",0,8,1,"2"
"1221","19DR1184","19DR1184.07",5.3,0.1,0.9,"+",10,0,"19DR1184",4,44,1,"CFAR200","Z025E0111",0,8,1,"3"
"1222","19DR1184","19DR1184.09",5.3,0.1,0.9,"+",10,0,"19DR1184",4,44,1,"CFAR200","Z025E0111",0,8,1,"3"
"1223","19DR1185","19DR1185.01",6.3,0.1,0.9,"+",10,0.1,"19DR1185",4,45,1,"CFAR200","Z025E0153",0,8,1,"3"
"1224","19DR1185","19DR1185.07",6.3,0.1,0.9,"+",10,0.1,"19DR1185",4,45,1,"CFAR200","Z025E0153",0,8,1,"3"
"1225","19DR1185","19DR1185.09",6.3,0.1,0.9,"",10,0.1,"19DR1185",4,45,1,"CFAR200","Z025E0153",0,8,1,"2"
"1226","19DR1185","19DR1185.06",6.3,0.1,0.9,"+",10,0.1,"19DR1185",4,45,1,"CFAR200","Z025E0153",0,8,1,"3"
"1227","19DR1185","19DR1185.04",6.3,0.1,0.9,"+",10,0.1,"19DR1185",4,45,1,"CFAR200","Z025E0153",0,8,1,"3"
"1228","19DR1185","19DR1185.08",6.3,0.1,0.9,"+",10,0.1,"19DR1185",4,45,1,"CFAR200","Z025E0153",0,8,1,"3"
"1229","19DR1185","19DR1185.03",6.3,0.1,0.9,"+",10,0.1,"19DR1185",4,45,1,"CFAR200","Z025E0153",0,8,1,"3"
"1230","19DR1185","19DR1185.05",6.3,0.1,0.9,"+",10,0.1,"19DR1185",4,45,1,"CFAR200","Z025E0153",0,8,1,"3"
"1231","19DR1185","19DR1185.02",6.3,0.1,0.9,"+",10,0.1,"19DR1185",4,45,1,"CFAR200","Z025E0153",0,8,1,"3"
"1232","19DR1185","19DR1185.10",6.3,0.1,0.9,"-",10,0.1,"19DR1185",4,45,1,"CFAR200","Z025E0153",0,8,1,"1"
"1233","19DR1186","19DR1186.06",4.71428571428571,0.142857142857143,0.857142857142857,"-",7,0,"19DR1186",4,46,1,"CFAR200","Z025E0071",0,8,1,"1"
"1234","19DR1186","19DR1186.02",4.71428571428571,0.142857142857143,0.857142857142857,"",7,0,"19DR1186",4,46,1,"CFAR200","Z025E0071",0,8,1,"2"
"1235","19DR1186","19DR1186.01",4.71428571428571,0.142857142857143,0.857142857142857,"+",7,0,"19DR1186",4,46,1,"CFAR200","Z025E0071",0,8,1,"3"
"1236","19DR1186","19DR1186.03",4.71428571428571,0.142857142857143,0.857142857142857,"-",7,0,"19DR1186",4,46,1,"CFAR200","Z025E0071",0,8,1,"1"
"1237","19DR1186","19DR1186.05",4.71428571428571,0.142857142857143,0.857142857142857,"-",7,0,"19DR1186",4,46,1,"CFAR200","Z025E0071",0,8,1,"1"
"1238","19DR1186","19DR1186.07",4.71428571428571,0.142857142857143,0.857142857142857,"-",7,0,"19DR1186",4,46,1,"CFAR200","Z025E0071",0,8,1,"1"
"1239","19DR1186","19DR1186.04",4.71428571428571,0.142857142857143,0.857142857142857,"+",7,0,"19DR1186",4,46,1,"CFAR200","Z025E0071",0,8,1,"3"
"1240","19DR1187","19DR1187.07",3.22222222222222,0.333333333333333,0.666666666666667,"",9,0,"19DR1187",4,47,1,"CFAR200","M162W",0,8,3,"2"
"1241","19DR1187","19DR1187.06",3.22222222222222,0.333333333333333,0.666666666666667,"",9,0,"19DR1187",4,47,1,"CFAR200","M162W",0,8,3,"2"
"1242","19DR1187","19DR1187.02",3.22222222222222,0.333333333333333,0.666666666666667,"-",9,0,"19DR1187",4,47,1,"CFAR200","M162W",0,8,3,"1"
"1243","19DR1187","19DR1187.05",3.22222222222222,0.333333333333333,0.666666666666667,"-",9,0,"19DR1187",4,47,1,"CFAR200","M162W",0,8,3,"1"
"1244","19DR1187","19DR1187.04",3.22222222222222,0.333333333333333,0.666666666666667,"+",9,0,"19DR1187",4,47,1,"CFAR200","M162W",0,8,3,"3"
"1245","19DR1187","19DR1187.01",3.22222222222222,0.333333333333333,0.666666666666667,"-",9,0,"19DR1187",4,47,1,"CFAR200","M162W",0,8,3,"1"
"1246","19DR1187","19DR1187.08",3.22222222222222,0.333333333333333,0.666666666666667,"",9,0,"19DR1187",4,47,1,"CFAR200","M162W",0,8,3,"2"
"1247","19DR1187","19DR1187.09",3.22222222222222,0.333333333333333,0.666666666666667,"-",9,0,"19DR1187",4,47,1,"CFAR200","M162W",0,8,3,"1"
"1248","19DR1187","19DR1187.03",3.22222222222222,0.333333333333333,0.666666666666667,"+",9,0,"19DR1187",4,47,1,"CFAR200","M162W",0,8,3,"3"
"1249","19DR1188","19DR1188.06",4.2,0.4,0.6,"",10,0,"19DR1188",4,48,1,"CFAR200","Z025E0119",0,8,4,"2"
"1250","19DR1188","19DR1188.07",4.2,0.4,0.6,"",10,0,"19DR1188",4,48,1,"CFAR200","Z025E0119",0,8,4,"2"
"1251","19DR1188","19DR1188.01",4.2,0.4,0.6,"",10,0,"19DR1188",4,48,1,"CFAR200","Z025E0119",0,8,4,"2"
"1252","19DR1188","19DR1188.03",4.2,0.4,0.6,"+",10,0,"19DR1188",4,48,1,"CFAR200","Z025E0119",0,8,4,"3"
"1253","19DR1188","19DR1188.08",4.2,0.4,0.6,"+",10,0,"19DR1188",4,48,1,"CFAR200","Z025E0119",0,8,4,"3"
"1254","19DR1188","19DR1188.02",4.2,0.4,0.6,"",10,0,"19DR1188",4,48,1,"CFAR200","Z025E0119",0,8,4,"2"
"1255","19DR1188","19DR1188.04",4.2,0.4,0.6,"+",10,0,"19DR1188",4,48,1,"CFAR200","Z025E0119",0,8,4,"3"
"1256","19DR1188","19DR1188.10",4.2,0.4,0.6,"-",10,0,"19DR1188",4,48,1,"CFAR200","Z025E0119",0,8,4,"1"
"1257","19DR1188","19DR1188.09",4.2,0.4,0.6,"+",10,0,"19DR1188",4,48,1,"CFAR200","Z025E0119",0,8,4,"3"
"1258","19DR1188","19DR1188.05",4.2,0.4,0.6,"",10,0,"19DR1188",4,48,1,"CFAR200","Z025E0119",0,8,4,"2"
"1259","19DR1189","19DR1189.05",4.14285714285714,0.285714285714286,0.714285714285714,"+",7,0,"19DR1189",4,49,1,"CFAR200","Z025E0083",0,8,2,"3"
"1260","19DR1189","19DR1189.01",4.14285714285714,0.285714285714286,0.714285714285714,"+",7,0,"19DR1189",4,49,1,"CFAR200","Z025E0083",0,8,2,"3"
"1261","19DR1189","19DR1189.03",4.14285714285714,0.285714285714286,0.714285714285714,"+",7,0,"19DR1189",4,49,1,"CFAR200","Z025E0083",0,8,2,"3"
"1262","19DR1189","19DR1189.02",4.14285714285714,0.285714285714286,0.714285714285714,"",7,0,"19DR1189",4,49,1,"CFAR200","Z025E0083",0,8,2,"2"
"1263","19DR1189","19DR1189.04",4.14285714285714,0.285714285714286,0.714285714285714,"+",7,0,"19DR1189",4,49,1,"CFAR200","Z025E0083",0,8,2,"3"
"1264","19DR1189","19DR1189.07",4.14285714285714,0.285714285714286,0.714285714285714,"+",7,0,"19DR1189",4,49,1,"CFAR200","Z025E0083",0,8,2,"3"
"1265","19DR1189","19DR1189.06",4.14285714285714,0.285714285714286,0.714285714285714,"",7,0,"19DR1189",4,49,1,"CFAR200","Z025E0083",0,8,2,"2"
"1266","19DR1190","19DR1190.08",2.33333333333333,0.666666666666667,0.333333333333333,"",9,0,"19DR1190",4,50,1,"CFAR200","Z025E0149",0,8,6,"2"
"1267","19DR1190","19DR1190.01",2.33333333333333,0.666666666666667,0.333333333333333,"-",9,0,"19DR1190",4,50,1,"CFAR200","Z025E0149",0,8,6,"1"
"1268","19DR1190","19DR1190.05",2.33333333333333,0.666666666666667,0.333333333333333,"",9,0,"19DR1190",4,50,1,"CFAR200","Z025E0149",0,8,6,"2"
"1269","19DR1190","19DR1190.03",2.33333333333333,0.666666666666667,0.333333333333333,"-",9,0,"19DR1190",4,50,1,"CFAR200","Z025E0149",0,8,6,"1"
"1270","19DR1190","19DR1190.02",2.33333333333333,0.666666666666667,0.333333333333333,"+",9,0,"19DR1190",4,50,1,"CFAR200","Z025E0149",0,8,6,"3"
"1271","19DR1190","19DR1190.04",2.33333333333333,0.666666666666667,0.333333333333333,"",9,0,"19DR1190",4,50,1,"CFAR200","Z025E0149",0,8,6,"2"
"1272","19DR1190","19DR1190.09",2.33333333333333,0.666666666666667,0.333333333333333,"",9,0,"19DR1190",4,50,1,"CFAR200","Z025E0149",0,8,6,"2"
"1273","19DR1190","19DR1190.07",2.33333333333333,0.666666666666667,0.333333333333333,"",9,0,"19DR1190",4,50,1,"CFAR200","Z025E0149",0,8,6,"2"
"1274","19DR1190","19DR1190.06",2.33333333333333,0.666666666666667,0.333333333333333,"",9,0,"19DR1190",4,50,1,"CFAR200","Z025E0149",0,8,6,"2"
"1275","19DR1191","19DR1191.05",5.14285714285714,0.142857142857143,0.857142857142857,"+",7,0,"19DR1191",4,51,1,"CFAR200","Z025E0051",0,8,1,"3"
"1276","19DR1191","19DR1191.07",5.14285714285714,0.142857142857143,0.857142857142857,"-",7,0,"19DR1191",4,51,1,"CFAR200","Z025E0051",0,8,1,"1"
"1277","19DR1191","19DR1191.04",5.14285714285714,0.142857142857143,0.857142857142857,"",7,0,"19DR1191",4,51,1,"CFAR200","Z025E0051",0,8,1,"2"
"1278","19DR1191","19DR1191.01",5.14285714285714,0.142857142857143,0.857142857142857,"+",7,0,"19DR1191",4,51,1,"CFAR200","Z025E0051",0,8,1,"3"
"1279","19DR1191","19DR1191.06",5.14285714285714,0.142857142857143,0.857142857142857,"+",7,0,"19DR1191",4,51,1,"CFAR200","Z025E0051",0,8,1,"3"
"1280","19DR1191","19DR1191.02",5.14285714285714,0.142857142857143,0.857142857142857,"+",7,0,"19DR1191",4,51,1,"CFAR200","Z025E0051",0,8,1,"3"
"1281","19DR1191","19DR1191.03",5.14285714285714,0.142857142857143,0.857142857142857,"-",7,0,"19DR1191",4,51,1,"CFAR200","Z025E0051",0,8,1,"1"
"1282","19DR1192","19DR1192.01",0.666666666666667,0.888888888888889,0.111111111111111,"",9,0,"19DR1192",4,52,1,"CFAR200","Z025E0034",0,8,8,"2"
"1283","19DR1192","19DR1192.06",0.666666666666667,0.888888888888889,0.111111111111111,"",9,0,"19DR1192",4,52,1,"CFAR200","Z025E0034",0,8,8,"2"
"1284","19DR1192","19DR1192.09",0.666666666666667,0.888888888888889,0.111111111111111,"",9,0,"19DR1192",4,52,1,"CFAR200","Z025E0034",0,8,8,"2"
"1285","19DR1192","19DR1192.02",0.666666666666667,0.888888888888889,0.111111111111111,"-",9,0,"19DR1192",4,52,1,"CFAR200","Z025E0034",0,8,8,"1"
"1286","19DR1192","19DR1192.08",0.666666666666667,0.888888888888889,0.111111111111111,"",9,0,"19DR1192",4,52,1,"CFAR200","Z025E0034",0,8,8,"2"
"1287","19DR1192","19DR1192.07",0.666666666666667,0.888888888888889,0.111111111111111,"",9,0,"19DR1192",4,52,1,"CFAR200","Z025E0034",0,8,8,"2"
"1288","19DR1192","19DR1192.03",0.666666666666667,0.888888888888889,0.111111111111111,"",9,0,"19DR1192",4,52,1,"CFAR200","Z025E0034",0,8,8,"2"
"1289","19DR1192","19DR1192.04",0.666666666666667,0.888888888888889,0.111111111111111,"",9,0,"19DR1192",4,52,1,"CFAR200","Z025E0034",0,8,8,"2"
"1290","19DR1192","19DR1192.05",0.666666666666667,0.888888888888889,0.111111111111111,"",9,0,"19DR1192",4,52,1,"CFAR200","Z025E0034",0,8,8,"2"
"1291","19DR1193","19DR1193.03",2.375,0.375,0.625,"",8,0,"19DR1193",4,53,1,"CFAR200","Z025E0177",0,8,3,"2"
"1292","19DR1193","19DR1193.02",2.375,0.375,0.625,"-",8,0,"19DR1193",4,53,1,"CFAR200","Z025E0177",0,8,3,"1"
"1293","19DR1193","19DR1193.08",2.375,0.375,0.625,"+",8,0,"19DR1193",4,53,1,"CFAR200","Z025E0177",0,8,3,"3"
"1294","19DR1193","19DR1193.05",2.375,0.375,0.625,"",8,0,"19DR1193",4,53,1,"CFAR200","Z025E0177",0,8,3,"2"
"1295","19DR1193","19DR1193.07",2.375,0.375,0.625,"-",8,0,"19DR1193",4,53,1,"CFAR200","Z025E0177",0,8,3,"1"
"1296","19DR1193","19DR1193.01",2.375,0.375,0.625,"",8,0,"19DR1193",4,53,1,"CFAR200","Z025E0177",0,8,3,"2"
"1297","19DR1193","19DR1193.06",2.375,0.375,0.625,"-",8,0,"19DR1193",4,53,1,"CFAR200","Z025E0177",0,8,3,"1"
"1298","19DR1193","19DR1193.04",2.375,0.375,0.625,"+",8,0,"19DR1193",4,53,1,"CFAR200","Z025E0177",0,8,3,"3"
"1299","19DR1194","19DR1194.01",6.88888888888889,NA,1,"+",9,0.222222222222222,"19DR1194",4,54,1,"CFAR200","Z025E0132",8,8,2,"3"
"1300","19DR1194","19DR1194.06",6.88888888888889,NA,1,"+",9,0.222222222222222,"19DR1194",4,54,1,"CFAR200","Z025E0132",8,8,2,"3"
"1301","19DR1194","19DR1194.03",6.88888888888889,NA,1,"-",9,0.222222222222222,"19DR1194",4,54,1,"CFAR200","Z025E0132",8,8,2,"1"
"1302","19DR1194","19DR1194.04",6.88888888888889,NA,1,"+",9,0.222222222222222,"19DR1194",4,54,1,"CFAR200","Z025E0132",8,8,2,"3"
"1303","19DR1194","19DR1194.09",6.88888888888889,NA,1,"-",9,0.222222222222222,"19DR1194",4,54,1,"CFAR200","Z025E0132",8,8,2,"1"
"1304","19DR1194","19DR1194.07",6.88888888888889,NA,1,"+",9,0.222222222222222,"19DR1194",4,54,1,"CFAR200","Z025E0132",8,8,2,"3"
"1305","19DR1194","19DR1194.08",6.88888888888889,NA,1,"+",9,0.222222222222222,"19DR1194",4,54,1,"CFAR200","Z025E0132",8,8,2,"3"
"1306","19DR1194","19DR1194.05",6.88888888888889,NA,1,"+",9,0.222222222222222,"19DR1194",4,54,1,"CFAR200","Z025E0132",8,8,2,"3"
"1307","19DR1194","19DR1194.02",6.88888888888889,NA,1,"+",9,0.222222222222222,"19DR1194",4,54,1,"CFAR200","Z025E0132",8,8,2,"3"
"1308","19DR1195","19DR1195.10",0.7,0.9,0.1,"",10,0,"19DR1195",4,55,1,"CFAR200","Z025E0063",0,8,9,"2"
"1309","19DR1195","19DR1195.07",0.7,0.9,0.1,"",10,0,"19DR1195",4,55,1,"CFAR200","Z025E0063",0,8,9,"2"
"1310","19DR1195","19DR1195.01",0.7,0.9,0.1,"",10,0,"19DR1195",4,55,1,"CFAR200","Z025E0063",0,8,9,"2"
"1311","19DR1195","19DR1195.06",0.7,0.9,0.1,"",10,0,"19DR1195",4,55,1,"CFAR200","Z025E0063",0,8,9,"2"
"1312","19DR1195","19DR1195.08",0.7,0.9,0.1,"",10,0,"19DR1195",4,55,1,"CFAR200","Z025E0063",0,8,9,"2"
"1313","19DR1195","19DR1195.03",0.7,0.9,0.1,"",10,0,"19DR1195",4,55,1,"CFAR200","Z025E0063",0,8,9,"2"
"1314","19DR1195","19DR1195.09",0.7,0.9,0.1,"",10,0,"19DR1195",4,55,1,"CFAR200","Z025E0063",0,8,9,"2"
"1315","19DR1195","19DR1195.05",0.7,0.9,0.1,"",10,0,"19DR1195",4,55,1,"CFAR200","Z025E0063",0,8,9,"2"
"1316","19DR1195","19DR1195.04",0.7,0.9,0.1,"",10,0,"19DR1195",4,55,1,"CFAR200","Z025E0063",0,8,9,"2"
"1317","19DR1195","19DR1195.02",0.7,0.9,0.1,"+",10,0,"19DR1195",4,55,1,"CFAR200","Z025E0063",0,8,9,"3"
"1318","19DR1196","19DR1196.01",6.5,NA,1,"+",10,0,"19DR1196",4,56,1,"CFAR200","Z025E0019",NA,8,NA,"3"
"1319","19DR1196","19DR1196.02",6.5,NA,1,"-",10,0,"19DR1196",4,56,1,"CFAR200","Z025E0019",NA,8,NA,"1"
"1320","19DR1196","19DR1196.03",6.5,NA,1,"-",10,0,"19DR1196",4,56,1,"CFAR200","Z025E0019",NA,8,NA,"1"
"1321","19DR1196","19DR1196.04",6.5,NA,1,"+",10,0,"19DR1196",4,56,1,"CFAR200","Z025E0019",NA,8,NA,"3"
"1322","19DR1196","19DR1196.05",6.5,NA,1,"+",10,0,"19DR1196",4,56,1,"CFAR200","Z025E0019",NA,8,NA,"3"
"1323","19DR1196","19DR1196.06",6.5,NA,1,"-",10,0,"19DR1196",4,56,1,"CFAR200","Z025E0019",NA,8,NA,"1"
"1324","19DR1196","19DR1196.07",6.5,NA,1,"-",10,0,"19DR1196",4,56,1,"CFAR200","Z025E0019",NA,8,NA,"1"
"1325","19DR1196","19DR1196.08",6.5,NA,1,"+",10,0,"19DR1196",4,56,1,"CFAR200","Z025E0019",NA,8,NA,"3"
"1326","19DR1196","19DR1196.09",6.5,NA,1,"+",10,0,"19DR1196",4,56,1,"CFAR200","Z025E0019",NA,8,NA,"3"
"1327","19DR1196","19DR1196.10",6.5,NA,1,"-",10,0,"19DR1196",4,56,1,"CFAR200","Z025E0019",NA,8,NA,"1"
"1328","19DR1197","19DR1197.05",2.14285714285714,0.571428571428571,0.428571428571429,"",7,0,"19DR1197",4,57,1,"CFAR200","Z025E0085",0,8,4,"2"
"1329","19DR1197","19DR1197.06",2.14285714285714,0.571428571428571,0.428571428571429,"+",7,0,"19DR1197",4,57,1,"CFAR200","Z025E0085",0,8,4,"3"
"1330","19DR1197","19DR1197.04",2.14285714285714,0.571428571428571,0.428571428571429,"",7,0,"19DR1197",4,57,1,"CFAR200","Z025E0085",0,8,4,"2"
"1331","19DR1197","19DR1197.01",2.14285714285714,0.571428571428571,0.428571428571429,"",7,0,"19DR1197",4,57,1,"CFAR200","Z025E0085",0,8,4,"2"
"1332","19DR1197","19DR1197.03",2.14285714285714,0.571428571428571,0.428571428571429,"+",7,0,"19DR1197",4,57,1,"CFAR200","Z025E0085",0,8,4,"3"
"1333","19DR1197","19DR1197.02",2.14285714285714,0.571428571428571,0.428571428571429,"-",7,0,"19DR1197",4,57,1,"CFAR200","Z025E0085",0,8,4,"1"
"1334","19DR1197","19DR1197.07",2.14285714285714,0.571428571428571,0.428571428571429,"",7,0,"19DR1197",4,57,1,"CFAR200","Z025E0085",0,8,4,"2"
"1335","19DR1198","19DR1198.05",2,0.444444444444444,0.555555555555556,"+",9,0,"19DR1198",4,58,1,"CFAR200","Z025E0064",0,8,4,"3"
"1336","19DR1198","19DR1198.07",2,0.444444444444444,0.555555555555556,"-",9,0,"19DR1198",4,58,1,"CFAR200","Z025E0064",0,8,4,"1"
"1337","19DR1198","19DR1198.08",2,0.444444444444444,0.555555555555556,"",9,0,"19DR1198",4,58,1,"CFAR200","Z025E0064",0,8,4,"2"
"1338","19DR1198","19DR1198.09",2,0.444444444444444,0.555555555555556,"+",9,0,"19DR1198",4,58,1,"CFAR200","Z025E0064",0,8,4,"3"
"1339","19DR1198","19DR1198.03",2,0.444444444444444,0.555555555555556,"",9,0,"19DR1198",4,58,1,"CFAR200","Z025E0064",0,8,4,"2"
"1340","19DR1198","19DR1198.04",2,0.444444444444444,0.555555555555556,"+",9,0,"19DR1198",4,58,1,"CFAR200","Z025E0064",0,8,4,"3"
"1341","19DR1198","19DR1198.01",2,0.444444444444444,0.555555555555556,"-",9,0,"19DR1198",4,58,1,"CFAR200","Z025E0064",0,8,4,"1"
"1342","19DR1198","19DR1198.02",2,0.444444444444444,0.555555555555556,"",9,0,"19DR1198",4,58,1,"CFAR200","Z025E0064",0,8,4,"2"
"1343","19DR1198","19DR1198.06",2,0.444444444444444,0.555555555555556,"",9,0,"19DR1198",4,58,1,"CFAR200","Z025E0064",0,8,4,"2"
"1344","19DR1199","19DR1199.03",5.3,0.2,0.8,"",10,0.3,"19DR1199",4,59,1,"CFAR200","Z025E0113",0,8,2,"2"
"1345","19DR1199","19DR1199.04",5.3,0.2,0.8,"+",10,0.3,"19DR1199",4,59,1,"CFAR200","Z025E0113",0,8,2,"3"
"1346","19DR1199","19DR1199.06",5.3,0.2,0.8,"+",10,0.3,"19DR1199",4,59,1,"CFAR200","Z025E0113",0,8,2,"3"
"1347","19DR1199","19DR1199.01",5.3,0.2,0.8,"+",10,0.3,"19DR1199",4,59,1,"CFAR200","Z025E0113",0,8,2,"3"
"1348","19DR1199","19DR1199.07",5.3,0.2,0.8,"+",10,0.3,"19DR1199",4,59,1,"CFAR200","Z025E0113",0,8,2,"3"
"1349","19DR1199","19DR1199.05",5.3,0.2,0.8,"+",10,0.3,"19DR1199",4,59,1,"CFAR200","Z025E0113",0,8,2,"3"
"1350","19DR1199","19DR1199.09",5.3,0.2,0.8,"-",10,0.3,"19DR1199",4,59,1,"CFAR200","Z025E0113",0,8,2,"1"
"1351","19DR1199","19DR1199.10",5.3,0.2,0.8,"",10,0.3,"19DR1199",4,59,1,"CFAR200","Z025E0113",0,8,2,"2"
"1352","19DR1199","19DR1199.08",5.3,0.2,0.8,"+",10,0.3,"19DR1199",4,59,1,"CFAR200","Z025E0113",0,8,2,"3"
"1353","19DR1199","19DR1199.02",5.3,0.2,0.8,"+",10,0.3,"19DR1199",4,59,1,"CFAR200","Z025E0113",0,8,2,"3"
"1354","19DR1200","19DR1200.04",2.85714285714286,0.285714285714286,0.714285714285714,"",7,0,"19DR1200",4,60,1,"CFAR200","Z025E0053",0,8,2,"2"
"1355","19DR1200","19DR1200.01",2.85714285714286,0.285714285714286,0.714285714285714,"",7,0,"19DR1200",4,60,1,"CFAR200","Z025E0053",0,8,2,"2"
"1356","19DR1200","19DR1200.03",2.85714285714286,0.285714285714286,0.714285714285714,"-",7,0,"19DR1200",4,60,1,"CFAR200","Z025E0053",0,8,2,"1"
"1357","19DR1200","19DR1200.05",2.85714285714286,0.285714285714286,0.714285714285714,"-",7,0,"19DR1200",4,60,1,"CFAR200","Z025E0053",0,8,2,"1"
"1358","19DR1200","19DR1200.02",2.85714285714286,0.285714285714286,0.714285714285714,"-",7,0,"19DR1200",4,60,1,"CFAR200","Z025E0053",0,8,2,"1"
"1359","19DR1200","19DR1200.07",2.85714285714286,0.285714285714286,0.714285714285714,"+",7,0,"19DR1200",4,60,1,"CFAR200","Z025E0053",0,8,2,"3"
"1360","19DR1200","19DR1200.06",2.85714285714286,0.285714285714286,0.714285714285714,"+",7,0,"19DR1200",4,60,1,"CFAR200","Z025E0053",0,8,2,"3"
"1361","19DR1201","19DR1201.09",4.8,0.1,0.9,"-",10,0,"19DR1201",4,61,1,"CFAR200","B73",0,8,1,"1"
"1362","19DR1201","19DR1201.01",4.8,0.1,0.9,"+",10,0,"19DR1201",4,61,1,"CFAR200","B73",0,8,1,"3"
"1363","19DR1201","19DR1201.04",4.8,0.1,0.9,"",10,0,"19DR1201",4,61,1,"CFAR200","B73",0,8,1,"2"
"1364","19DR1201","19DR1201.02",4.8,0.1,0.9,"-",10,0,"19DR1201",4,61,1,"CFAR200","B73",0,8,1,"1"
"1365","19DR1201","19DR1201.05",4.8,0.1,0.9,"+",10,0,"19DR1201",4,61,1,"CFAR200","B73",0,8,1,"3"
"1366","19DR1201","19DR1201.03",4.8,0.1,0.9,"+",10,0,"19DR1201",4,61,1,"CFAR200","B73",0,8,1,"3"
"1367","19DR1201","19DR1201.06",4.8,0.1,0.9,"+",10,0,"19DR1201",4,61,1,"CFAR200","B73",0,8,1,"3"
"1368","19DR1201","19DR1201.08",4.8,0.1,0.9,"+",10,0,"19DR1201",4,61,1,"CFAR200","B73",0,8,1,"3"
"1369","19DR1201","19DR1201.10",4.8,0.1,0.9,"+",10,0,"19DR1201",4,61,1,"CFAR200","B73",0,8,1,"3"
"1370","19DR1201","19DR1201.07",4.8,0.1,0.9,"+",10,0,"19DR1201",4,61,1,"CFAR200","B73",0,8,1,"3"
"1371","19DR1202","19DR1202.06",3,0.5,0.5,"",6,0.166666666666667,"19DR1202",4,62,1,"CFAR200","Z025E0104",0,8,3,"2"
"1372","19DR1202","19DR1202.03",3,0.5,0.5,"-",6,0.166666666666667,"19DR1202",4,62,1,"CFAR200","Z025E0104",0,8,3,"1"
"1373","19DR1202","19DR1202.04",3,0.5,0.5,"-",6,0.166666666666667,"19DR1202",4,62,1,"CFAR200","Z025E0104",0,8,3,"1"
"1374","19DR1202","19DR1202.02",3,0.5,0.5,"",6,0.166666666666667,"19DR1202",4,62,1,"CFAR200","Z025E0104",0,8,3,"2"
"1375","19DR1202","19DR1202.05",3,0.5,0.5,"+",6,0.166666666666667,"19DR1202",4,62,1,"CFAR200","Z025E0104",0,8,3,"3"
